Student_ID,Name,Gender,Class,Math,Science,English,Computer,Social_Studies
5964,Student_4964,Female,10B,40,40,92,46,44
5965,Student_4965,Female,11A,86,66,67,75,68
5966,Student_4966,Female,12A,46,56,83,66,61
5967,Student_4967,Male,12B,53,44,39,71,92
5968,Student_4968,Male,10B,36,63,81,52,78
5969,Student_4969,Male,10B,89,45,58,63,39
5970,Student_4970,Female,10A,49,100,78,41,71
5971,Student_4971,Female,12A,98,90,48,74,90
5972,Student_4972,Female,10B,49,92,70,40,85
5973,Student_4973,Female,10A,77,86,85,54,90
5974,Student_4974,Female,12B,51,95,40,89,76
5975,Student_4975,Female,12B,58,51,51,90,47
5976,Student_4976,Female,12A,64,64,85,87,68
5977,Student_4977,Male,11B,85,71,86,67,68
5978,Student_4978,Male,10A,94,39,46,56,87
5979,Student_4979,Female,11B,37,60,35,84,37
5980,Student_4980,Female,12B,39,35,45,61,71
5981,Student_4981,Female,12B,62,43,50,82,86
5982,Student_4982,Male,11A,45,98,43,100,40
5983,Student_4983,Male,11A,49,58,42,47,55
5984,Student_4984,Female,11A,82,39,59,36,79
5985,Student_4985,Female,11A,80,85,74,80,39
5986,Student_4986,Male,10B,62,72,57,45,37
5987,Student_4987,Male,11A,41,63,96,60,54
5988,Student_4988,Male,10B,40,80,57,97,95
5989,Student_4989,Male,10B,92,86,78,83,69
5990,Student_4990,Female,12A,89,80,90,97,66
5991,Student_4991,Male,10B,83,93,57,55,53
5992,Student_4992,Male,10B,85,44,43,83,49
5993,Student_4993,Female,11A,93,38,38,43,91
5994,Student_4994,Male,10B,40,86,68,55,60
5995,Student_4995,Male,11B,85,52,68,87,36
5996,Student_4996,Male,11A,72,85,76,89,83
5997,Student_4997,Female,10A,45,57,37,75,82
5998,Student_4998,Male,11A,86,59,68,40,66
5999,Student_4999,Female,10B,54,94,77,35,37
6000,Student_5000,Female,11B,44,71,71,98,54
6001,Student_5001,Male,11A,60,52,46,39,71
6002,Student_5002,Male,11B,82,63,50,60,54
6003,Student_5003,Male,10A,48,64,96,35,94
6004,Student_5004,Male,12B,93,41,51,35,93
6005,Student_5005,Female,10A,46,75,49,72,76
6006,Student_5006,Male,12B,57,71,60,75,57
6007,Student_5007,Male,12A,73,61,79,62,75
6008,Student_5008,Male,12B,43,55,36,39,61
6009,Student_5009,Female,12A,59,77,51,55,80
6010,Student_5010,Male,11A,51,85,99,97,51
6011,Student_5011,Male,12A,76,47,64,46,36
6012,Student_5012,Female,11B,63,87,78,40,49
6013,Student_5013,Female,12A,94,97,94,63,91
6014,Student_5014,Male,11B,91,91,35,95,75
6015,Student_5015,Male,12B,48,59,53,69,48
6016,Student_5016,Male,12B,73,47,67,86,42
6017,Student_5017,Male,12B,50,71,70,67,41
6018,Student_5018,Male,12A,52,64,58,59,60
6019,Student_5019,Female,12B,54,46,59,48,37
6020,Student_5020,Female,12A,80,99,45,87,80
6021,Student_5021,Male,12A,79,52,43,95,38
6022,Student_5022,Male,10B,38,96,40,47,91
6023,Student_5023,Female,10B,54,58,92,49,80
6024,Student_5024,Male,12A,45,94,63,89,48
6025,Student_5025,Male,11B,99,51,45,87,37
6026,Student_5026,Male,11A,52,94,57,81,47
6027,Student_5027,Male,10A,73,43,60,79,42
6028,Student_5028,Male,10B,78,86,35,98,90
6029,Student_5029,Female,12A,52,49,81,49,36
6030,Student_5030,Male,10A,81,62,75,55,80
6031,Student_5031,Male,10B,65,43,57,70,65
6032,Student_5032,Male,11A,73,90,39,59,69
6033,Student_5033,Female,11B,72,70,84,78,96
6034,Student_5034,Female,12A,81,90,43,35,80
6035,Student_5035,Female,11A,42,54,38,76,58
6036,Student_5036,Female,10B,99,89,99,93,99
6037,Student_5037,Male,12A,47,94,91,67,78
6038,Student_5038,Female,10A,89,69,59,66,85
6039,Student_5039,Male,12B,77,35,92,100,80
6040,Student_5040,Male,11B,38,79,40,59,67
6041,Student_5041,Female,10B,94,74,48,74,98
6042,Student_5042,Female,11B,46,72,97,92,60
6043,Student_5043,Female,12A,93,58,99,98,73
6044,Student_5044,Female,12B,88,38,86,53,92
6045,Student_5045,Female,11A,78,47,99,62,60
6046,Student_5046,Male,11B,50,55,42,76,91
6047,Student_5047,Female,10A,40,66,42,84,42
6048,Student_5048,Female,10B,48,72,48,82,68
6049,Student_5049,Female,10A,92,66,58,91,44
6050,Student_5050,Male,11B,65,91,98,43,56
6051,Student_5051,Female,12B,75,82,59,64,46
6052,Student_5052,Male,11A,69,64,40,52,63
6053,Student_5053,Female,11A,44,72,35,79,65
6054,Student_5054,Female,10A,64,78,67,100,40
6055,Student_5055,Male,12A,78,60,48,45,41
6056,Student_5056,Female,12A,89,36,97,49,47
6057,Student_5057,Male,12B,52,77,90,74,97
6058,Student_5058,Male,11A,73,77,96,47,58
6059,Student_5059,Male,10A,76,97,62,67,53
6060,Student_5060,Female,10A,88,92,63,36,56
6061,Student_5061,Female,10A,64,82,57,68,94
6062,Student_5062,Female,11B,54,39,78,50,56
6063,Student_5063,Male,12B,76,69,72,48,51
6064,Student_5064,Female,12A,39,50,83,80,81
6065,Student_5065,Male,12A,84,83,77,84,41
6066,Student_5066,Female,11B,75,94,44,39,51
6067,Student_5067,Male,10B,73,85,61,77,96
6068,Student_5068,Male,11B,91,93,42,52,97
6069,Student_5069,Male,12B,91,98,64,82,41
6070,Student_5070,Female,10A,71,47,47,98,63
6071,Student_5071,Male,11B,41,60,92,60,38
6072,Student_5072,Male,10A,39,37,37,48,50
6073,Student_5073,Male,12B,85,46,39,100,93
6074,Student_5074,Male,12B,42,75,56,95,75
6075,Student_5075,Male,11A,90,99,92,55,94
6076,Student_5076,Male,10A,45,97,100,89,92
6077,Student_5077,Female,12A,56,84,74,36,74
6078,Student_5078,Female,11B,45,81,39,37,92
6079,Student_5079,Male,12B,94,42,50,47,95
6080,Student_5080,Female,10A,49,65,49,55,79
6081,Student_5081,Female,10B,72,45,52,67,82
6082,Student_5082,Male,11A,35,51,81,54,45
6083,Student_5083,Male,10B,80,61,38,52,90
6084,Student_5084,Male,12B,77,61,87,72,57
6085,Student_5085,Female,10B,56,90,92,59,67
6086,Student_5086,Male,10B,37,81,92,72,86
6087,Student_5087,Female,11A,48,53,93,49,62
6088,Student_5088,Male,11A,36,91,68,63,38
6089,Student_5089,Female,11A,95,65,64,98,85
6090,Student_5090,Male,11A,66,50,88,66,44
6091,Student_5091,Male,10B,72,79,60,77,86
6092,Student_5092,Female,12A,80,61,37,47,43
6093,Student_5093,Female,12A,76,95,91,59,52
6094,Student_5094,Female,11A,40,60,71,83,100
6095,Student_5095,Female,11B,75,63,72,42,74
6096,Student_5096,Female,10A,59,78,75,62,100
6097,Student_5097,Female,12B,45,63,38,45,56
6098,Student_5098,Male,11B,75,36,60,89,68
6099,Student_5099,Female,12B,91,40,73,44,82
6100,Student_5100,Male,11B,80,43,76,93,50
6101,Student_5101,Male,11B,82,49,45,99,83
6102,Student_5102,Female,12A,97,92,45,39,97
6103,Student_5103,Male,10A,73,36,88,54,74
6104,Student_5104,Female,11B,44,37,72,39,90
6105,Student_5105,Female,11A,99,86,54,64,82
6106,Student_5106,Male,12B,93,89,60,68,71
6107,Student_5107,Male,12A,70,87,48,35,46
6108,Student_5108,Female,12B,61,74,84,61,66
6109,Student_5109,Female,11A,89,73,59,97,57
6110,Student_5110,Male,11A,87,77,89,68,55
6111,Student_5111,Male,11B,94,47,85,66,46
6112,Student_5112,Male,11A,95,71,44,80,83
6113,Student_5113,Male,10A,70,89,48,91,81
6114,Student_5114,Female,11A,61,66,39,56,96
6115,Student_5115,Female,11B,75,48,91,63,72
6116,Student_5116,Female,12B,62,99,56,79,60
6117,Student_5117,Female,11A,50,61,63,79,74
6118,Student_5118,Male,12A,69,58,41,55,50
6119,Student_5119,Male,12A,70,56,52,55,53
6120,Student_5120,Female,12A,90,79,65,94,84
6121,Student_5121,Female,12B,53,42,77,63,90
6122,Student_5122,Female,10B,91,98,69,67,63
6123,Student_5123,Female,12A,67,81,38,73,72
6124,Student_5124,Female,12A,57,55,85,96,95
6125,Student_5125,Female,10B,97,66,64,79,70
6126,Student_5126,Female,12B,56,79,87,92,44
6127,Student_5127,Female,12A,93,78,48,35,81
6128,Student_5128,Female,11B,59,75,70,45,78
6129,Student_5129,Male,12B,51,86,46,66,96
6130,Student_5130,Female,12A,73,45,68,83,41
6131,Student_5131,Male,12A,73,52,60,64,53
6132,Student_5132,Male,10B,58,45,40,94,67
6133,Student_5133,Female,11B,72,61,87,44,58
6134,Student_5134,Female,12B,91,77,49,55,57
6135,Student_5135,Male,11A,78,99,53,40,87
6136,Student_5136,Male,10A,70,88,81,72,55
6137,Student_5137,Female,11B,79,63,95,92,71
6138,Student_5138,Male,11A,60,55,86,42,83
6139,Student_5139,Female,11B,45,63,52,97,59
6140,Student_5140,Female,11A,86,43,94,68,73
6141,Student_5141,Female,11A,59,95,81,83,64
6142,Student_5142,Male,11B,65,96,91,74,77
6143,Student_5143,Male,10B,79,39,67,63,88
6144,Student_5144,Female,11B,74,49,66,43,66
6145,Student_5145,Male,11B,80,91,38,55,83
6146,Student_5146,Male,11A,88,39,75,66,36
6147,Student_5147,Male,10A,75,54,53,89,81
6148,Student_5148,Male,11A,72,38,41,77,57
6149,Student_5149,Male,12A,70,90,60,44,40
6150,Student_5150,Male,11B,78,68,85,83,75
6151,Student_5151,Male,12B,91,74,90,47,76
6152,Student_5152,Female,11B,100,56,85,75,87
6153,Student_5153,Male,10B,64,48,42,65,73
6154,Student_5154,Male,12B,44,42,47,66,44
6155,Student_5155,Male,11A,95,80,66,79,84
6156,Student_5156,Male,10B,97,63,68,47,42
6157,Student_5157,Male,11B,70,46,52,59,35
6158,Student_5158,Male,11A,88,86,89,49,35
6159,Student_5159,Male,11A,99,92,77,98,61
6160,Student_5160,Male,12A,38,36,58,94,95
6161,Student_5161,Female,12A,89,35,55,42,82
6162,Student_5162,Male,10A,88,89,52,51,57
6163,Student_5163,Male,12A,98,68,48,39,78
6164,Student_5164,Male,12B,56,98,87,47,74
6165,Student_5165,Male,11A,59,46,53,55,45
6166,Student_5166,Female,12A,93,84,91,78,45
6167,Student_5167,Female,10A,91,55,98,87,65
6168,Student_5168,Female,11B,88,44,36,62,94
6169,Student_5169,Female,12B,78,48,91,100,89
6170,Student_5170,Female,12A,86,74,68,55,58
6171,Student_5171,Female,11A,50,64,83,91,96
6172,Student_5172,Female,11B,50,48,88,89,53
6173,Student_5173,Female,11A,89,86,56,36,74
6174,Student_5174,Female,11B,95,51,78,99,51
6175,Student_5175,Female,12B,74,96,69,37,84
6176,Student_5176,Female,11A,55,56,63,93,46
6177,Student_5177,Female,12A,100,87,40,97,49
6178,Student_5178,Female,12A,42,66,71,39,73
6179,Student_5179,Female,10A,44,89,92,100,47
6180,Student_5180,Female,11B,91,56,98,52,53
6181,Student_5181,Female,10A,38,72,65,43,91
6182,Student_5182,Male,10B,77,84,84,56,94
6183,Student_5183,Female,12A,97,100,94,62,90
6184,Student_5184,Male,11B,77,79,48,94,59
6185,Student_5185,Female,12B,85,42,45,46,38
6186,Student_5186,Female,10A,90,99,61,71,86
6187,Student_5187,Male,12B,77,74,72,76,41
6188,Student_5188,Female,12B,58,39,96,88,79
6189,Student_5189,Male,12B,68,79,87,76,43
6190,Student_5190,Male,10A,93,80,52,90,43
6191,Student_5191,Male,10B,36,70,86,80,37
6192,Student_5192,Female,10A,36,51,58,39,97
6193,Student_5193,Female,11A,44,75,41,90,36
6194,Student_5194,Female,12A,57,64,48,57,65
6195,Student_5195,Male,10A,49,86,84,96,72
6196,Student_5196,Male,10A,51,54,58,47,41
6197,Student_5197,Female,10B,48,70,47,93,44
6198,Student_5198,Female,11A,50,100,53,62,93
6199,Student_5199,Female,10A,66,79,63,40,35
6200,Student_5200,Female,12A,57,38,56,95,71
6201,Student_5201,Female,12A,68,84,36,95,59
6202,Student_5202,Male,10A,50,89,70,79,100
6203,Student_5203,Male,12B,68,93,72,46,39
6204,Student_5204,Male,12B,67,76,52,69,90
6205,Student_5205,Female,11A,77,36,85,96,76
6206,Student_5206,Male,12A,98,80,49,39,98
6207,Student_5207,Male,12B,52,36,86,100,83
6208,Student_5208,Male,12A,95,84,51,99,80
6209,Student_5209,Male,11A,54,35,56,100,36
6210,Student_5210,Male,11A,45,47,88,75,38
6211,Student_5211,Female,12B,80,56,86,61,96
6212,Student_5212,Male,10A,98,51,80,39,61
6213,Student_5213,Female,11B,62,93,38,39,51
6214,Student_5214,Female,10B,82,37,41,47,86
6215,Student_5215,Female,11B,69,83,44,43,91
6216,Student_5216,Female,11B,42,84,49,82,64
6217,Student_5217,Female,12A,56,69,60,66,99
6218,Student_5218,Male,11A,58,57,74,70,50
6219,Student_5219,Male,12A,100,41,95,49,61
6220,Student_5220,Female,12B,98,84,50,43,81
6221,Student_5221,Female,10B,99,44,52,50,48
6222,Student_5222,Female,12B,48,89,36,40,36
6223,Student_5223,Male,10A,59,53,88,67,73
6224,Student_5224,Female,10B,37,57,52,76,89
6225,Student_5225,Male,12A,39,98,88,93,60
6226,Student_5226,Female,12A,99,67,72,70,78
6227,Student_5227,Male,12B,88,100,49,68,72
6228,Student_5228,Female,12A,53,43,98,36,46
6229,Student_5229,Male,12A,88,63,42,47,51
6230,Student_5230,Female,11B,44,52,80,77,59
6231,Student_5231,Male,10A,50,63,73,91,98
6232,Student_5232,Male,11B,80,95,86,41,45
6233,Student_5233,Male,12A,63,39,42,93,52
6234,Student_5234,Male,11A,49,90,84,93,70
6235,Student_5235,Male,11B,82,86,84,85,37
6236,Student_5236,Male,12A,45,49,61,37,43
6237,Student_5237,Male,12A,68,54,72,61,100
6238,Student_5238,Female,10A,70,50,55,88,81
6239,Student_5239,Female,12B,64,59,79,98,84
6240,Student_5240,Female,10B,53,91,92,68,98
6241,Student_5241,Female,11B,67,55,57,57,81
6242,Student_5242,Female,11B,56,39,88,82,76
6243,Student_5243,Male,11B,70,43,64,89,83
6244,Student_5244,Male,12A,57,45,50,51,64
6245,Student_5245,Male,10A,97,99,86,96,42
6246,Student_5246,Male,12A,60,97,75,95,71
6247,Student_5247,Male,12A,94,60,58,95,42
6248,Student_5248,Female,12B,39,53,54,78,97
6249,Student_5249,Female,11A,88,50,61,37,45
6250,Student_5250,Female,10A,72,90,36,42,92
6251,Student_5251,Female,11B,96,64,94,60,68
6252,Student_5252,Male,10B,59,41,85,49,73
6253,Student_5253,Male,11B,46,46,35,39,50
6254,Student_5254,Male,12A,56,58,40,47,38
6255,Student_5255,Female,10A,43,56,72,46,80
6256,Student_5256,Male,10A,63,81,88,97,56
6257,Student_5257,Female,10A,78,64,94,42,47
6258,Student_5258,Male,11A,61,94,61,68,76
6259,Student_5259,Male,11B,89,73,96,56,68
6260,Student_5260,Female,11A,39,54,97,84,47
6261,Student_5261,Male,12B,86,60,69,46,63
6262,Student_5262,Male,10B,47,83,92,56,81
6263,Student_5263,Female,12B,76,76,95,92,45
6264,Student_5264,Male,12A,49,40,70,53,97
6265,Student_5265,Female,11A,52,87,90,39,85
6266,Student_5266,Male,11A,84,68,91,50,94
6267,Student_5267,Male,12B,36,44,75,75,81
6268,Student_5268,Male,12A,47,62,65,53,38
6269,Student_5269,Male,10A,81,37,37,99,41
6270,Student_5270,Male,12A,84,82,72,56,65
6271,Student_5271,Male,11B,46,100,87,51,64
6272,Student_5272,Male,12B,47,69,86,69,63
6273,Student_5273,Male,12A,43,86,58,73,77
6274,Student_5274,Female,10A,93,96,60,89,56
6275,Student_5275,Female,12A,79,86,71,39,82
6276,Student_5276,Male,11A,77,81,82,45,82
6277,Student_5277,Male,10B,57,88,75,74,91
6278,Student_5278,Female,11A,79,62,83,38,56
6279,Student_5279,Male,10B,57,57,62,92,61
6280,Student_5280,Male,12A,68,69,66,99,97
6281,Student_5281,Female,11B,50,66,66,98,38
6282,Student_5282,Male,12A,97,36,72,68,37
6283,Student_5283,Male,10A,85,50,54,92,74
6284,Student_5284,Female,12A,66,50,42,41,62
6285,Student_5285,Male,10B,72,85,60,69,49
6286,Student_5286,Male,11A,90,88,82,63,85
6287,Student_5287,Female,11B,51,54,80,59,60
6288,Student_5288,Male,12A,73,67,92,62,69
6289,Student_5289,Female,12A,75,42,63,61,49
6290,Student_5290,Male,11A,82,58,44,42,39
6291,Student_5291,Male,11B,62,87,99,72,80
6292,Student_5292,Female,12B,84,98,99,43,58
6293,Student_5293,Female,12A,35,92,51,77,36
6294,Student_5294,Male,12A,84,71,56,59,93
6295,Student_5295,Female,12B,53,46,48,100,70
6296,Student_5296,Female,10B,93,38,40,51,79
6297,Student_5297,Male,10B,75,65,64,41,71
6298,Student_5298,Male,10A,44,72,81,56,91
6299,Student_5299,Male,11A,62,71,54,44,46
6300,Student_5300,Female,11B,68,48,50,47,69
6301,Student_5301,Female,12A,73,58,68,76,56
6302,Student_5302,Female,12A,90,44,35,62,61
6303,Student_5303,Female,10A,86,72,82,93,41
6304,Student_5304,Male,12A,37,77,42,45,37
6305,Student_5305,Female,11A,57,71,56,43,38
6306,Student_5306,Male,10A,51,76,68,89,42
6307,Student_5307,Female,11A,60,66,94,39,79
6308,Student_5308,Male,10A,52,48,79,72,54
6309,Student_5309,Male,12A,80,38,71,100,39
6310,Student_5310,Male,10A,65,58,57,98,80
6311,Student_5311,Female,10B,43,44,58,59,69
6312,Student_5312,Male,11B,69,50,47,86,99
6313,Student_5313,Male,12A,94,73,94,72,49
6314,Student_5314,Female,12B,97,52,72,53,51
6315,Student_5315,Male,11B,86,59,82,59,80
6316,Student_5316,Female,12A,82,41,60,82,95
6317,Student_5317,Female,11B,95,90,35,95,77
6318,Student_5318,Male,10B,58,81,38,69,56
6319,Student_5319,Male,11B,92,37,47,85,43
6320,Student_5320,Female,10A,98,35,73,49,81
6321,Student_5321,Male,11B,64,67,65,83,37
6322,Student_5322,Female,12A,63,93,58,64,86
6323,Student_5323,Female,12B,44,66,39,55,65
6324,Student_5324,Female,12B,73,51,83,75,47
6325,Student_5325,Male,11A,89,51,45,37,36
6326,Student_5326,Female,11B,62,55,58,58,41
6327,Student_5327,Male,12B,52,89,79,51,63
6328,Student_5328,Male,11B,75,40,68,42,38
6329,Student_5329,Male,12B,99,83,45,40,38
6330,Student_5330,Male,11B,80,60,91,43,55
6331,Student_5331,Female,12A,94,66,63,49,79
6332,Student_5332,Male,11B,43,78,56,98,62
6333,Student_5333,Female,12A,79,93,67,84,42
6334,Student_5334,Female,12A,94,63,83,45,76
6335,Student_5335,Male,11A,62,51,57,80,51
6336,Student_5336,Female,12B,37,52,63,79,43
6337,Student_5337,Female,10A,85,74,40,93,95
6338,Student_5338,Male,12A,42,97,86,59,75
6339,Student_5339,Female,12B,93,79,48,46,63
6340,Student_5340,Female,10B,95,37,51,60,88
6341,Student_5341,Female,11B,92,37,62,71,66
6342,Student_5342,Female,10B,46,72,43,57,99
6343,Student_5343,Male,11B,43,74,100,99,77
6344,Student_5344,Female,11A,83,88,38,79,50
6345,Student_5345,Female,12A,51,54,54,69,55
6346,Student_5346,Female,10A,88,49,75,82,67
6347,Student_5347,Female,12A,78,39,70,62,60
6348,Student_5348,Male,11B,66,73,40,35,37
6349,Student_5349,Female,10A,69,74,99,75,57
6350,Student_5350,Male,12A,83,41,84,57,88
6351,Student_5351,Female,10A,88,67,98,66,81
6352,Student_5352,Male,11B,50,71,37,41,70
6353,Student_5353,Male,11A,46,66,71,89,69
6354,Student_5354,Male,11A,42,77,37,77,77
6355,Student_5355,Male,12A,55,97,67,48,67
6356,Student_5356,Male,10B,82,70,93,48,39
6357,Student_5357,Female,11B,42,83,49,75,38
6358,Student_5358,Female,12A,62,59,90,48,92
6359,Student_5359,Female,12A,44,100,95,62,86
6360,Student_5360,Male,11A,86,43,96,64,84
6361,Student_5361,Female,10A,49,52,57,88,61
6362,Student_5362,Male,11B,38,56,48,93,44
6363,Student_5363,Male,10A,96,49,40,46,96
6364,Student_5364,Female,12B,38,41,67,73,54
6365,Student_5365,Female,12B,75,47,43,49,66
6366,Student_5366,Male,11B,89,70,46,38,82
6367,Student_5367,Male,10B,62,50,85,78,83
6368,Student_5368,Female,12B,81,75,37,73,60
6369,Student_5369,Female,11A,43,55,90,71,69
6370,Student_5370,Female,10B,36,62,80,92,62
6371,Student_5371,Female,12A,82,51,70,66,99
6372,Student_5372,Male,12B,62,99,47,62,60
6373,Student_5373,Female,11A,48,47,47,38,92
6374,Student_5374,Female,12A,80,70,92,44,40
6375,Student_5375,Female,10B,47,92,68,61,84
6376,Student_5376,Male,11B,50,54,77,70,83
6377,Student_5377,Male,12A,74,86,62,39,92
6378,Student_5378,Male,10A,64,40,90,84,80
6379,Student_5379,Male,11B,99,57,81,66,55
6380,Student_5380,Female,11B,92,76,69,57,59
6381,Student_5381,Male,10B,82,58,53,95,97
6382,Student_5382,Female,10B,83,39,85,35,100
6383,Student_5383,Female,11A,36,66,54,65,69
6384,Student_5384,Female,11A,48,80,63,53,67
6385,Student_5385,Female,10A,51,51,99,88,84
6386,Student_5386,Male,11B,65,61,72,68,58
6387,Student_5387,Male,10A,44,57,83,38,57
6388,Student_5388,Male,10A,71,68,62,82,71
6389,Student_5389,Female,10B,98,55,67,82,97
6390,Student_5390,Female,10A,64,56,47,83,90
6391,Student_5391,Female,10A,68,99,78,94,97
6392,Student_5392,Female,12A,52,66,86,78,53
6393,Student_5393,Female,11A,97,96,75,68,55
6394,Student_5394,Male,11A,83,62,83,90,73
6395,Student_5395,Female,11B,90,41,41,40,60
6396,Student_5396,Male,11A,92,88,70,70,85
6397,Student_5397,Female,12B,61,48,60,69,94
6398,Student_5398,Female,11B,89,89,61,59,40
6399,Student_5399,Male,12A,53,92,58,83,41
6400,Student_5400,Male,11A,57,78,67,89,94
6401,Student_5401,Female,12A,81,80,52,75,95
6402,Student_5402,Female,11A,100,48,39,91,39
6403,Student_5403,Female,11A,85,78,35,56,42
6404,Student_5404,Female,12A,62,75,37,78,67
6405,Student_5405,Male,10A,91,36,70,63,91
6406,Student_5406,Female,10A,92,39,69,82,46
6407,Student_5407,Male,10A,49,46,85,37,71
6408,Student_5408,Female,12B,50,81,46,79,49
6409,Student_5409,Male,10A,81,69,49,54,51
6410,Student_5410,Male,11A,97,53,38,70,71
6411,Student_5411,Female,10B,46,97,90,94,85
6412,Student_5412,Male,12A,77,42,50,52,63
6413,Student_5413,Female,10B,63,57,40,100,37
6414,Student_5414,Male,12B,83,47,97,65,60
6415,Student_5415,Female,10B,37,57,57,43,79
6416,Student_5416,Male,11B,94,65,78,54,40
6417,Student_5417,Female,10A,100,64,35,54,88
6418,Student_5418,Female,12B,60,76,91,81,53
6419,Student_5419,Male,11A,81,36,61,35,47
6420,Student_5420,Male,10A,76,45,59,48,91
6421,Student_5421,Male,10A,65,59,96,35,91
6422,Student_5422,Male,10B,56,63,52,44,80
6423,Student_5423,Female,11B,51,56,64,83,46
6424,Student_5424,Male,10A,54,53,64,48,63
6425,Student_5425,Female,12A,42,75,81,94,99
6426,Student_5426,Male,12A,83,72,56,76,83
6427,Student_5427,Female,10A,72,63,76,93,38
6428,Student_5428,Female,10B,87,56,68,59,62
6429,Student_5429,Female,10B,62,42,97,70,84
6430,Student_5430,Female,11A,63,81,38,69,46
6431,Student_5431,Male,12B,45,40,65,45,52
6432,Student_5432,Male,12B,81,41,85,44,40
6433,Student_5433,Female,12B,79,70,84,42,57
6434,Student_5434,Male,11B,52,42,48,57,62
6435,Student_5435,Male,10B,84,80,42,40,74
6436,Student_5436,Female,11A,83,98,42,98,82
6437,Student_5437,Male,12A,56,65,45,80,68
6438,Student_5438,Male,12B,79,57,63,72,96
6439,Student_5439,Male,12A,95,95,89,59,92
6440,Student_5440,Female,12A,55,84,73,36,68
6441,Student_5441,Male,10A,95,80,47,58,91
6442,Student_5442,Female,11B,70,77,98,95,63
6443,Student_5443,Male,11A,58,44,83,43,86
6444,Student_5444,Male,11B,66,54,53,79,42
6445,Student_5445,Male,10A,93,50,86,50,50
6446,Student_5446,Female,11A,39,37,54,48,64
6447,Student_5447,Female,11A,50,64,88,60,60
6448,Student_5448,Male,10B,45,52,39,80,91
6449,Student_5449,Female,11B,69,93,96,92,73
6450,Student_5450,Male,11B,76,69,51,64,67
6451,Student_5451,Female,10B,44,53,87,90,65
6452,Student_5452,Female,12A,42,60,71,66,55
6453,Student_5453,Male,10A,60,69,53,57,84
6454,Student_5454,Male,11B,37,91,44,51,40
6455,Student_5455,Male,10B,93,83,78,58,94
6456,Student_5456,Male,11A,37,44,83,81,47
6457,Student_5457,Female,12B,72,63,71,45,92
6458,Student_5458,Female,10B,36,58,92,75,78
6459,Student_5459,Female,12B,51,77,49,49,66
6460,Student_5460,Male,12A,70,73,54,86,93
6461,Student_5461,Male,10A,36,59,89,68,79
6462,Student_5462,Female,12B,68,68,47,94,89
6463,Student_5463,Male,12A,61,87,54,91,83
6464,Student_5464,Female,12B,71,89,77,67,95
6465,Student_5465,Female,11A,56,87,75,55,74
6466,Student_5466,Female,11A,48,52,82,58,68
6467,Student_5467,Female,11A,57,41,90,54,46
6468,Student_5468,Female,11A,78,97,78,94,49
6469,Student_5469,Male,10B,99,76,81,80,43
6470,Student_5470,Male,11A,95,45,84,67,54
6471,Student_5471,Male,11A,89,43,66,65,83
6472,Student_5472,Female,10B,84,69,88,68,48
6473,Student_5473,Female,11A,46,99,73,56,39
6474,Student_5474,Female,12A,49,39,92,64,82
6475,Student_5475,Female,12A,51,60,95,39,91
6476,Student_5476,Male,11B,68,85,53,75,94
6477,Student_5477,Male,12A,69,72,56,79,77
6478,Student_5478,Female,10A,73,37,69,95,98
6479,Student_5479,Female,10A,89,93,44,47,36
6480,Student_5480,Female,10A,93,47,49,43,35
6481,Student_5481,Male,10B,39,69,36,69,98
6482,Student_5482,Male,12A,64,37,56,52,58
6483,Student_5483,Male,10A,38,87,46,46,36
6484,Student_5484,Female,11B,49,89,96,75,93
6485,Student_5485,Female,10B,69,79,79,50,68
6486,Student_5486,Male,11B,89,100,92,47,90
6487,Student_5487,Female,12A,100,78,54,52,39
6488,Student_5488,Male,11A,94,96,85,85,89
6489,Student_5489,Female,11B,58,59,41,67,70
6490,Student_5490,Male,11A,56,86,58,88,89
6491,Student_5491,Female,10B,78,84,87,40,44
6492,Student_5492,Male,11B,66,35,68,70,80
6493,Student_5493,Male,11B,85,73,67,89,86
6494,Student_5494,Male,12B,37,86,57,84,96
6495,Student_5495,Male,10B,66,74,92,100,38
6496,Student_5496,Male,10B,36,94,74,49,90
6497,Student_5497,Male,10A,93,54,81,56,45
6498,Student_5498,Female,12A,48,36,77,83,84
6499,Student_5499,Female,11B,85,43,95,72,95
6500,Student_5500,Female,11B,45,73,76,42,57
6501,Student_5501,Male,10B,44,64,96,42,64
6502,Student_5502,Male,10B,92,88,89,71,59
6503,Student_5503,Female,12A,68,92,83,59,64
6504,Student_5504,Male,10B,87,78,83,88,73
6505,Student_5505,Male,11A,62,77,67,55,45
6506,Student_5506,Male,11A,52,44,62,93,70
6507,Student_5507,Male,12B,60,82,91,65,86
6508,Student_5508,Male,11A,41,51,75,40,39
6509,Student_5509,Female,11A,79,39,38,76,48
6510,Student_5510,Female,12A,79,98,54,86,54
6511,Student_5511,Female,11B,69,100,69,81,54
6512,Student_5512,Female,11A,86,38,87,62,78
6513,Student_5513,Female,12B,55,62,73,70,59
6514,Student_5514,Male,10B,62,72,87,74,75
6515,Student_5515,Male,11A,78,100,44,47,36
6516,Student_5516,Male,12B,90,94,99,83,46
6517,Student_5517,Male,12A,44,81,35,38,62
6518,Student_5518,Female,10B,57,59,87,98,78
6519,Student_5519,Female,12B,82,100,80,57,47
6520,Student_5520,Female,11A,86,74,60,92,77
6521,Student_5521,Male,11B,49,84,36,49,89
